cancer_type	tissue	target_index	track_name	strand	assay_title	output_type	ontology_curie	biosample_name	biosample_type	biosample_life_stage	data_source	gtex_tissue	histone_mark	transcription_factor	nonzero_mean	matched_patterns
SARC	Sarcoma	1556	UBERON:0011907 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0011907	gastrocnemius medialis	tissue	adult	encode				0.14263799786567688	\bgastrocnemius medialis\b
SARC	Sarcoma	5513	junction_UBERON:0011907 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0011907	gastrocnemius medialis	tissue							\bgastrocnemius medialis\b
SARC	Sarcoma	4779	usage_UBERON:0011907 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0011907	gastrocnemius medialis	tissue	adult	encode					\bgastrocnemius medialis\b
SARC	Sarcoma	5146	usage_UBERON:0011907 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0011907	gastrocnemius medialis	tissue	adult	encode					\bgastrocnemius medialis\b
SARC	Sarcoma	954	UBERON:0001499 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0001499	muscle of arm	tissue	embryonic	encode				1.5984889268875122	\bmuscle of arm\b
SARC	Sarcoma	5413	junction_UBERON:0001499 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001499	muscle of arm	tissue							\bmuscle of arm\b
SARC	Sarcoma	982	UBERON:0002324 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0002324	muscle of back	tissue	embryonic	encode				0.36552220582962036	\bmuscle of back\b
SARC	Sarcoma	5467	junction_UBERON:0002324 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002324	muscle of back	tissue							\bmuscle of back\b
SARC	Sarcoma	952	UBERON:0001383 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0001383	muscle of leg	tissue	embryonic	encode				0.5681041479110718	\bmuscle of leg\b
SARC	Sarcoma	2552	UBERON:0001383 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001383	muscle of leg	tissue	embryonic	encode		H3K27ac		1.4244413375854492	\bmuscle of leg\b
SARC	Sarcoma	2553	UBERON:0001383 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001383	muscle of leg	tissue	embryonic	encode		H3K27me3		1.6756627559661865	\bmuscle of leg\b
SARC	Sarcoma	2554	UBERON:0001383 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001383	muscle of leg	tissue	embryonic	encode		H3K36me3		1.3110146522521973	\bmuscle of leg\b
SARC	Sarcoma	2555	UBERON:0001383 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001383	muscle of leg	tissue	embryonic	encode		H3K4me1		1.5736838579177856	\bmuscle of leg\b
SARC	Sarcoma	2556	UBERON:0001383 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001383	muscle of leg	tissue	embryonic	encode		H3K4me3		1.1692146062850952	\bmuscle of leg\b
SARC	Sarcoma	2557	UBERON:0001383 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001383	muscle of leg	tissue	embryonic	encode		H3K9me3		0.9339243769645691	\bmuscle of leg\b
SARC	Sarcoma	5410	junction_UBERON:0001383 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001383	muscle of leg	tissue							\bmuscle of leg\b
SARC	Sarcoma	958	UBERON:0001774 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode				0.4869764447212219	\bmuscle of trunk\b
SARC	Sarcoma	2569	UBERON:0001774 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode		H3K27ac		1.3104538917541504	\bmuscle of trunk\b
SARC	Sarcoma	2570	UBERON:0001774 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode		H3K27me3		1.8899438381195068	\bmuscle of trunk\b
SARC	Sarcoma	2571	UBERON:0001774 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode		H3K36me3		1.3060396909713745	\bmuscle of trunk\b
SARC	Sarcoma	2572	UBERON:0001774 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode		H3K4me1		2.113858461380005	\bmuscle of trunk\b
SARC	Sarcoma	2573	UBERON:0001774 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode		H3K4me3		1.0175188779830933	\bmuscle of trunk\b
SARC	Sarcoma	2574	UBERON:0001774 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001774	muscle of trunk	tissue	embryonic	encode		H3K9me3		1.3337962627410889	\bmuscle of trunk\b
SARC	Sarcoma	5417	junction_UBERON:0001774 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001774	muscle of trunk	tissue							\bmuscle of trunk\b
SARC	Sarcoma	160	UBERON:0008450 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0008450	psoas muscle	tissue	adult	encode				0.6796603798866272	\bpsoas muscle\b
SARC	Sarcoma	1001	UBERON:0008450 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0008450	psoas muscle	tissue	adult	encode				0.9886283278465271	\bpsoas muscle\b
SARC	Sarcoma	2749	UBERON:0008450 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008450	psoas muscle	tissue	adult	encode		H3K27ac		0.9119850397109985	\bpsoas muscle\b
SARC	Sarcoma	2750	UBERON:0008450 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008450	psoas muscle	tissue	adult	encode		H3K27me3		0.8814289569854736	\bpsoas muscle\b
SARC	Sarcoma	2751	UBERON:0008450 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008450	psoas muscle	tissue	adult	encode		H3K36me3		0.9716756343841553	\bpsoas muscle\b
SARC	Sarcoma	2752	UBERON:0008450 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008450	psoas muscle	tissue	adult	encode		H3K4me1		0.8452923893928528	\bpsoas muscle\b
SARC	Sarcoma	2753	UBERON:0008450 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0008450	psoas muscle	tissue	adult	encode		H3K4me3		0.7766005396842957	\bpsoas muscle\b
SARC	Sarcoma	4405	UBERON:0008450 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0008450	psoas muscle	tissue	adult	encode			CTCF	1.0725865364074707	\bpsoas muscle\b
SARC	Sarcoma	1279	UBERON:0008450 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0008450	psoas muscle	tissue	adult	encode				0.19859784841537476	\bpsoas muscle\b
SARC	Sarcoma	1550	UBERON:0008450 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0008450	psoas muscle	tissue	adult	encode				0.19859784841537476	\bpsoas muscle\b
SARC	Sarcoma	5501	junction_UBERON:0008450 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0008450	psoas muscle	tissue							\bpsoas muscle\b
SARC	Sarcoma	5502	junction_UBERON:0008450 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0008450	psoas muscle	tissue							\bpsoas muscle\b
SARC	Sarcoma	4768	usage_UBERON:0008450 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008450	psoas muscle	tissue	adult	encode					\bpsoas muscle\b
SARC	Sarcoma	5135	usage_UBERON:0008450 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0008450	psoas muscle	tissue	adult	encode					\bpsoas muscle\b
SARC	Sarcoma	2511	UBERON:0001134 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001134	skeletal muscle tissue	tissue	adult	encode		H3K27ac		1.3797202110290527	\bskeletal muscle tissue\b
SARC	Sarcoma	2512	UBERON:0001134 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001134	skeletal muscle tissue	tissue	adult	encode		H3K27me3		0.8649007081985474	\bskeletal muscle tissue\b
SARC	Sarcoma	2513	UBERON:0001134 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001134	skeletal muscle tissue	tissue	adult	encode		H3K36me3		0.8371026515960693	\bskeletal muscle tissue\b
SARC	Sarcoma	2514	UBERON:0001134 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001134	skeletal muscle tissue	tissue	adult	encode		H3K4me1		0.9665578007698059	\bskeletal muscle tissue\b
SARC	Sarcoma	2515	UBERON:0001134 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001134	skeletal muscle tissue	tissue	adult	encode		H3K4me3		0.8837461471557617	\bskeletal muscle tissue\b
SARC	Sarcoma	2516	UBERON:0001134 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001134	skeletal muscle tissue	tissue	adult	encode		H3K9ac		1.0119422674179077	\bskeletal muscle tissue\b
SARC	Sarcoma	1212	UBERON:0001134 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0001134	skeletal muscle tissue	tissue	embryonic	encode				0.10401706397533417	\bskeletal muscle tissue\b
SARC	Sarcoma	1483	UBERON:0001134 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0001134	skeletal muscle tissue	tissue	embryonic	encode				0.10401706397533417	\bskeletal muscle tissue\b
SARC	Sarcoma	360	hCAGE UBERON:0001134	+	hCAGE	OutputType.CAGE	UBERON:0001134	skeletal muscle tissue	tissue		fantom				50.37820816040039	\bskeletal muscle tissue\b
SARC	Sarcoma	633	hCAGE UBERON:0001134	-	hCAGE	OutputType.CAGE	UBERON:0001134	skeletal muscle tissue	tissue		fantom				50.37820816040039	\bskeletal muscle tissue\b
SARC	Sarcoma	5389	junction_UBERON:0001134 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0001134	skeletal muscle tissue	tissue							\bskeletal muscle tissue\b
SARC	Sarcoma	4655	usage_UBERON:0001134 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001134	skeletal muscle tissue	tissue	embryonic	encode					\bskeletal muscle tissue\b
SARC	Sarcoma	5022	usage_UBERON:0001134 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0001134	skeletal muscle tissue	tissue	embryonic	encode					\bskeletal muscle tissue\b
SARC	Sarcoma	368	hCAGE UBERON:0001389	+	hCAGE	OutputType.CAGE	UBERON:0001389	soleus muscle	tissue		fantom				52.885318756103516	\bsoleus muscle\b
SARC	Sarcoma	641	hCAGE UBERON:0001389	-	hCAGE	OutputType.CAGE	UBERON:0001389	soleus muscle	tissue		fantom				52.885318756103516	\bsoleus muscle\b
SKCM	Skin	1661	UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0004264	lower leg skin	tissue	adult	gtex	Skin_Sun_Exposed_Lower_leg			0.044400908052921295	\bskin\b
SKCM	Skin	4746	usage_UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004264	lower leg skin	tissue	adult	gtex	Skin_Sun_Exposed_Lower_leg				\bskin\b
SKCM	Skin	5113	usage_UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004264	lower leg skin	tissue	adult	gtex	Skin_Sun_Exposed_Lower_leg				\bskin\b
SKCM	Skin	1684	UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0036149	suprapubic skin	tissue	adult	gtex	Skin_Not_Sun_Exposed_Suprapubic			0.04540431126952171	\bskin\b
SKCM	Skin	4787	usage_UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0036149	suprapubic skin	tissue	adult	gtex	Skin_Not_Sun_Exposed_Suprapubic				\bskin\b
SKCM	Skin	5154	usage_UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0036149	suprapubic skin	tissue	adult	gtex	Skin_Not_Sun_Exposed_Suprapubic				\bskin\b
SKCM	Skin	5480	junction_UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0004264	lower leg skin	tissue			Skin_Sun_Exposed_Lower_leg				\bskin\b
SKCM	Skin	5521	junction_UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0036149	suprapubic skin	tissue			Skin_Not_Sun_Exposed_Suprapubic				\bskin\b
SKCM	Skin	1288	UBERON:1000010 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:1000010	mole	tissue	unknown	encode				0.14376847445964813	\bmole\b
SKCM	Skin	1559	UBERON:1000010 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:1000010	mole	tissue	unknown	encode				0.14376847445964813	\bmole\b
SKCM	Skin	992	UBERON:0004264 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0004264	lower leg skin	tissue	adult	encode				0.4412038326263428	\bskin\b
SKCM	Skin	4388	UBERON:0004264 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0004264	lower leg skin	tissue	adult	encode			CTCF	0.7847298383712769	\bskin\b
SKCM	Skin	4389	UBERON:0004264 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0004264	lower leg skin	tissue	adult	encode			POLR2A	1.0131124258041382	\bskin\b
SKCM	Skin	1269	UBERON:0004264 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0004264	lower leg skin	tissue	adult	encode				0.12619370222091675	\bskin\b
SKCM	Skin	1540	UBERON:0004264 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0004264	lower leg skin	tissue	adult	encode				0.12619370222091675	\bskin\b
SKCM	Skin	5481	junction_UBERON:0004264 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0004264	lower leg skin	tissue							\bskin\b
SKCM	Skin	4747	usage_UBERON:0004264 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004264	lower leg skin	tissue	adult	encode					\bskin\b
SKCM	Skin	5114	usage_UBERON:0004264 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0004264	lower leg skin	tissue	adult	encode					\bskin\b
SKCM	Skin	2500	UBERON:0001003 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001003	skin epidermis	tissue	adult	encode		H3K27ac		0.7780634164810181	\bskin\b
SKCM	Skin	2501	UBERON:0001003 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001003	skin epidermis	tissue	adult	encode		H3K4me3		0.7833503484725952	\bskin\b
SKCM	Skin	1247	UBERON:0002097 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002097	skin of body	tissue	embryonic	encode				0.07668855786323547	\bskin\b
SKCM	Skin	1518	UBERON:0002097 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0002097	skin of body	tissue	embryonic	encode				0.07668855786323547	\bskin\b
SKCM	Skin	5447	junction_UBERON:0002097 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0002097	skin of body	tissue							\bskin\b
SKCM	Skin	4713	usage_UBERON:0002097 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002097	skin of body	tissue	embryonic	encode					\bskin\b
SKCM	Skin	5080	usage_UBERON:0002097 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0002097	skin of body	tissue	embryonic	encode					\bskin\b
SKCM	Skin	439	hCAGE UBERON:0013777	+	hCAGE	OutputType.CAGE	UBERON:0013777	skin of palm of manus	tissue		fantom				43.870784759521484	\bskin\b
SKCM	Skin	712	hCAGE UBERON:0013777	-	hCAGE	OutputType.CAGE	UBERON:0013777	skin of palm of manus	tissue		fantom				43.870784759521484	\bskin\b
SKCM	Skin	1013	UBERON:0036149 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0036149	suprapubic skin	tissue	adult	encode				0.48592454195022583	\bskin\b
SKCM	Skin	2796	UBERON:0036149 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0036149	suprapubic skin	tissue	adult	encode		H3K27ac		0.8285009860992432	\bskin\b
SKCM	Skin	2797	UBERON:0036149 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0036149	suprapubic skin	tissue	adult	encode		H3K27me3		0.8321241736412048	\bskin\b
SKCM	Skin	2798	UBERON:0036149 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0036149	suprapubic skin	tissue	adult	encode		H3K36me3		0.8314632773399353	\bskin\b
SKCM	Skin	2799	UBERON:0036149 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0036149	suprapubic skin	tissue	adult	encode		H3K4me1		0.8719038963317871	\bskin\b
SKCM	Skin	2800	UBERON:0036149 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0036149	suprapubic skin	tissue	adult	encode		H3K4me3		0.9653574824333191	\bskin\b
SKCM	Skin	4415	UBERON:0036149 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0036149	suprapubic skin	tissue	adult	encode			CTCF	0.7931932210922241	\bskin\b
SKCM	Skin	4416	UBERON:0036149 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0036149	suprapubic skin	tissue	adult	encode			POLR2A	0.898074746131897	\bskin\b
SKCM	Skin	4417	UBERON:0036149 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0036149	suprapubic skin	tissue	adult	encode			POLR2AphosphoS5	0.8308342099189758	\bskin\b
SKCM	Skin	1287	UBERON:0036149 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0036149	suprapubic skin	tissue	adult	encode				0.10089779645204544	\bskin\b
SKCM	Skin	1558	UBERON:0036149 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0036149	suprapubic skin	tissue	adult	encode				0.10089779645204544	\bskin\b
SKCM	Skin	5522	junction_UBERON:0036149 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0036149	suprapubic skin	tissue							\bskin\b
SKCM	Skin	4788	usage_UBERON:0036149 total RNA-seq	+	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0036149	suprapubic skin	tissue	adult	encode					\bskin\b
SKCM	Skin	5155	usage_UBERON:0036149 total RNA-seq	-	total RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0036149	suprapubic skin	tissue	adult	encode					\bskin\b
SKCM	Skin	332	hCAGE UBERON:0000014	+	hCAGE	OutputType.CAGE	UBERON:0000014	zone of skin	tissue		fantom				90.9419937133789	\bskin\b
SKCM	Skin	605	hCAGE UBERON:0000014	-	hCAGE	OutputType.CAGE	UBERON:0000014	zone of skin	tissue		fantom				90.9419937133789	\bskin\b
STAD	Stomach	1611	UBERON:0000945 gtex Stomach polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0000945	stomach	tissue	adult	gtex	Stomach			0.051221586763858795	\bstomach\b;\bstomach\b
STAD	Stomach	4634	usage_UBERON:0000945 gtex Stomach polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0000945	stomach	tissue	adult	gtex	Stomach				\bstomach\b;\bstomach\b
STAD	Stomach	5001	usage_UBERON:0000945 gtex Stomach polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0000945	stomach	tissue	adult	gtex	Stomach				\bstomach\b;\bstomach\b
STAD	Stomach	5368	junction_UBERON:0000945 gtex Stomach polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0000945	stomach	tissue			Stomach				\bstomach\b;\bstomach\b
STAD	Stomach	1196	UBERON:0000945 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0000945	stomach	tissue	adult	encode				0.4686560034751892	\bstomach\b;\bstomach\b
STAD	Stomach	1467	UBERON:0000945 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0000945	stomach	tissue	adult	encode				0.4686560034751892	\bstomach\b;\bstomach\b
STAD	Stomach	1612	UBERON:0000945 polyA plus RNA-seq	.	polyA plus RNA-seq	OutputType.RNA_SEQ	UBERON:0000945	stomach	tissue	embryonic	encode				0.08617443591356277	\bstomach\b;\bstomach\b
STAD	Stomach	4635	usage_UBERON:0000945 polyA plus RNA-seq	+	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0000945	stomach	tissue	adult	encode					\bstomach\b;\bstomach\b
STAD	Stomach	5002	usage_UBERON:0000945 polyA plus RNA-seq	-	polyA plus RNA-seq	OutputType.SPLICE_SITE_USAGE	UBERON:0000945	stomach	tissue	adult	encode					\bstomach\b;\bstomach\b
STAD	Stomach	2530	UBERON:0001199 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001199	mucosa of stomach	tissue	adult	encode		H3K27me3		0.9448559880256653	\bstomach\b;\bstomach\b
STAD	Stomach	2531	UBERON:0001199 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001199	mucosa of stomach	tissue	adult	encode		H3K4me1		0.9851387739181519	\bstomach\b;\bstomach\b
STAD	Stomach	2532	UBERON:0001199 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001199	mucosa of stomach	tissue	adult	encode		H3K4me3		0.9022591710090637	\bstomach\b;\bstomach\b
STAD	Stomach	2533	UBERON:0001199 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0001199	mucosa of stomach	tissue	adult	encode		H3K9ac		0.9789822101593018	\bstomach\b;\bstomach\b
STAD	Stomach	125	UBERON:0000945 ATAC-seq	.	ATAC-seq	OutputType.ATAC	UBERON:0000945	stomach	tissue	adult	encode				1.1229300498962402	\bstomach\b;\bstomach\b
STAD	Stomach	931	UBERON:0000945 DNase-seq	.	DNase-seq	OutputType.DNASE	UBERON:0000945	stomach	tissue	adult	encode				0.9069320559501648	\bstomach\b;\bstomach\b
STAD	Stomach	2470	UBERON:0000945 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0000945	stomach	tissue	adult	encode		H3K27ac		1.3241729736328125	\bstomach\b;\bstomach\b
STAD	Stomach	2471	UBERON:0000945 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0000945	stomach	tissue	adult	encode		H3K27me3		0.8545126914978027	\bstomach\b;\bstomach\b
STAD	Stomach	2472	UBERON:0000945 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0000945	stomach	tissue	adult	encode		H3K36me3		0.8173034191131592	\bstomach\b;\bstomach\b
STAD	Stomach	2473	UBERON:0000945 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0000945	stomach	tissue	adult	encode		H3K4me1		0.8793164491653442	\bstomach\b;\bstomach\b
STAD	Stomach	2474	UBERON:0000945 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0000945	stomach	tissue	adult	encode		H3K4me3		0.7691627740859985	\bstomach\b;\bstomach\b
STAD	Stomach	2475	UBERON:0000945 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	OutputType.CHIP_HISTONE	UBERON:0000945	stomach	tissue	adult	encode		H3K9me3		0.8707597255706787	\bstomach\b;\bstomach\b
STAD	Stomach	4320	UBERON:0000945 TF ChIP-seq CTCF	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0000945	stomach	tissue	adult	encode			CTCF	0.7626453638076782	\bstomach\b;\bstomach\b
STAD	Stomach	4321	UBERON:0000945 TF ChIP-seq POLR2A	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0000945	stomach	tissue	adult	encode			POLR2A	0.7864598631858826	\bstomach\b;\bstomach\b
STAD	Stomach	4322	UBERON:0000945 TF ChIP-seq POLR2AphosphoS5	.	TF ChIP-seq	OutputType.CHIP_TF	UBERON:0000945	stomach	tissue	adult	encode			POLR2AphosphoS5	0.771416962146759	\bstomach\b;\bstomach\b
STAD	Stomach	1197	UBERON:0000945 total RNA-seq	+	total RNA-seq	OutputType.RNA_SEQ	UBERON:0000945	stomach	tissue	adult	encode				0.21596461534500122	\bstomach\b;\bstomach\b
STAD	Stomach	1468	UBERON:0000945 total RNA-seq	-	total RNA-seq	OutputType.RNA_SEQ	UBERON:0000945	stomach	tissue	adult	encode				0.21596461534500122	\bstomach\b;\bstomach\b
STAD	Stomach	343	hCAGE UBERON:0000945	+	hCAGE	OutputType.CAGE	UBERON:0000945	stomach	tissue		fantom				149.30126953125	\bstomach\b;\bstomach\b
STAD	Stomach	616	hCAGE UBERON:0000945	-	hCAGE	OutputType.CAGE	UBERON:0000945	stomach	tissue		fantom				149.30126953125	\bstomach\b;\bstomach\b
STAD	Stomach	5369	junction_UBERON:0000945 polyA plus RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0000945	stomach	tissue							\bstomach\b;\bstomach\b
STAD	Stomach	5370	junction_UBERON:0000945 total RNA-seq			OutputType.SPLICE_JUNCTIONS	UBERON:0000945	stomach	tissue							\bstomach\b;\bstomach\b
